PacketID,SourceNode,GenerationTime,ReceptionTime,Delay_s
33869,1,265483,266257,774.152
33868,0,265483,266257,774.152
33871,3,265483,266257,774.152
33874,9,265483,266257,774.152
33877,15,265483,266257,774.152
33904,20,265484,266257,772.952
33912,21,265484,266257,772.942
33920,24,265484,266257,772.932
33927,29,265484,266257,772.922
33934,40,265484,266257,772.912
33941,80,265484,266257,772.902
33946,85,265484,266257,772.892
33950,96,265484,266257,772.882
33964,25,265484,266257,772.772
33698,40,263935,266257,2322.15
33788,40,264709,266257,1548.15
33709,62,263935,266257,2322.15
33820,13,264710,266257,1546.95
33827,34,264710,266257,1546.94
33834,43,264710,266257,1546.93
33840,58,264710,266257,1546.92
33845,59,264710,266257,1546.91
33850,66,264710,266257,1546.9
33855,79,264710,266257,1546.89
33857,97,264710,266257,1546.88
33866,41,264710,266257,1546.77
33968,1,266257,266989,732.012
33972,15,266257,266989,732.012
33699,47,263935,266989,3054.01
33973,18,266257,266989,732.012
33974,30,266257,266989,732.012
33969,12,266257,266989,732.012
33999,16,266258,266989,730.812
34008,17,266258,266989,730.802
34017,33,266258,266989,730.792
34026,42,266258,266989,730.782
34034,45,266258,266989,730.772
34041,53,266258,266989,730.762
34046,58,266258,266989,730.752
34051,84,266258,266989,730.742
34054,92,266258,266989,730.732
34057,94,266258,266989,730.722
34058,97,266258,266989,730.712
34067,10,266258,266989,730.602
34000,11,266258,266989,730.812
34009,37,266258,266989,730.802
34018,39,266258,266989,730.792
34027,56,266258,266989,730.782
34035,62,266258,266989,730.772
34042,73,266258,266989,730.762
34047,78,266258,266989,730.752
34052,82,266258,266989,730.742
34055,88,266258,266989,730.732
34065,23,266258,266989,730.622
33970,13,266257,266989,732.012
33975,32,266257,266989,732.012
33976,34,266257,266989,732.012
33978,41,266257,266989,732.012
33979,43,266257,266989,732.012
33594,46,263161,266989,3828.01
33732,13,263936,266989,3052.81
33739,43,263936,266989,3052.8
33746,87,263936,266989,3052.79
33752,91,263936,266989,3052.78
33765,46,263936,266989,3052.67
33791,46,264709,266989,2280.01
33980,46,266257,266989,732.012
33985,59,266257,266989,732.012
33504,65,262387,266989,4602.01
33602,65,263161,266989,3828.01
33733,33,263936,266989,3052.81
33740,89,263936,266989,3052.8
33747,99,263936,266989,3052.79
33763,65,263936,266989,3052.68
33890,65,265483,266989,1506.01
33987,65,266257,266989,732.012
34002,22,266258,266989,730.812
34011,28,266258,266989,730.802
34020,35,266258,266989,730.792
34029,44,266258,266989,730.782
34060,48,266258,266989,730.672
34001,2,266258,266989,730.812
34010,4,266258,266989,730.802
34019,5,266258,266989,730.792
34028,6,266258,266989,730.782
34036,50,266258,266989,730.772
34061,27,266258,266989,730.662
33971,14,266257,266989,732.012
33701,49,263935,266989,3054.01
33792,49,264709,266989,2280.01
33981,49,266257,266989,732.012
33500,53,262387,266989,4602.01
33704,53,263935,266989,3054.01
33794,53,264709,266989,2280.01
33977,38,266257,266989,732.012
33497,50,262387,266989,4602.01
33596,50,263161,266989,3828.01
33886,50,265483,266989,1506.01
34068,1,267031,267813,782.1
34088,3,267032,267813,780.9
34099,8,267032,267813,780.89
34109,9,267032,267813,780.88
34117,61,267032,267813,780.87
34124,86,267032,267813,780.86
34131,93,267032,267813,780.85
34160,0,267032,267813,780.74
34089,19,267032,267813,780.9
34100,31,267032,267813,780.89
34110,54,267032,267813,780.88
34118,63,267032,267813,780.87
34125,74,267032,267813,780.86
34132,75,267032,267813,780.85
34138,77,267032,267813,780.84
34143,83,267032,267813,780.83
34147,95,267032,267813,780.82
34164,7,267032,267813,780.71
34069,10,267031,267813,782.1
34071,16,267031,267813,782.1
34072,17,267031,267813,782.1
34091,21,267032,267813,780.9
34102,24,267032,267813,780.89
34112,25,267032,267813,780.88
34120,29,267032,267813,780.87
34127,36,267032,267813,780.86
34134,39,267032,267813,780.85
34139,40,267032,267813,780.84
34144,78,267032,267813,780.83
34148,80,267032,267813,780.82
34150,81,267032,267813,780.81
34152,85,267032,267813,780.8
34155,96,267032,267813,780.79
34165,20,267032,267813,780.68
34070,15,267031,267813,782.1
34093,18,267032,267813,780.9
34104,52,267032,267813,780.89
34114,72,267032,267813,780.88
34159,47,267032,267813,780.77
33703,52,263935,267813,3878.1
33793,52,264709,267813,3104.1
33599,55,263161,267813,4652.1
33705,55,263935,267813,3878.1
33796,55,264709,267813,3104.1
33983,55,266257,267813,1556.1
34090,5,267032,267813,780.9
34101,12,267032,267813,780.89
34111,30,267032,267813,780.88
34119,49,267032,267813,780.87
34126,55,267032,267813,780.86
34133,71,267032,267813,780.85
34161,14,267032,267813,780.74
34073,27,267031,267813,782.1
34092,2,267032,267813,780.9
34103,4,267032,267813,780.89
34113,22,267032,267813,780.88
34121,35,267032,267813,780.87
34128,44,267032,267813,780.86
34135,48,267032,267813,780.85
34140,50,267032,267813,780.84
34162,28,267032,267813,780.73
34077,53,267031,267813,782.1
34074,45,267031,267813,782.1
33598,54,263161,267813,4652.1
33795,54,264709,267813,3104.1
33888,54,265483,267813,2330.1
34075,46,267031,267813,782.1
34095,13,267032,267813,780.9
34106,33,267032,267813,780.89
34115,34,267032,267813,780.88
34122,41,267032,267813,780.87
34129,43,267032,267813,780.86
34136,58,267032,267813,780.85
34141,66,267032,267813,780.84
34145,79,267032,267813,780.83
34149,82,267032,267813,780.82
34151,89,267032,267813,780.81
34153,97,267032,267813,780.8
34156,99,267032,267813,780.79
34166,59,267032,267813,780.68
34079,65,267031,267813,782.1
33734,34,263936,267813,3876.9
33741,41,263936,267813,3876.89
33748,58,263936,267813,3876.88
33753,59,263936,267813,3876.87
33756,97,263936,267813,3876.86
33766,66,263936,267813,3876.75
33891,66,265483,267813,2330.1
33988,66,266257,267813,1556.1
33603,68,263161,267813,4652.1
33801,68,264709,267813,3104.1
33892,68,265483,267813,2330.1
33989,68,266257,267813,1556.1
34081,68,267031,267813,782.1
33715,73,263935,267813,3878.1
34098,11,267032,267813,780.9
34108,23,267032,267813,780.89
34116,32,267032,267813,780.88
34123,37,267032,267813,780.87
34130,62,267032,267813,780.86
34137,70,267032,267813,780.85
34142,76,267032,267813,780.84
34146,88,267032,267813,780.83
34163,73,267032,267813,780.72
34078,56,267031,267813,782.1
34080,67,267031,267813,782.1
33711,69,263935,267813,3878.1
33893,69,265483,267813,2330.1
34082,69,267031,267813,782.1
33617,11,263162,267813,4650.9
33622,20,263162,267813,4650.89
33626,23,263162,267813,4650.88
33630,29,263162,267813,4650.87
33634,36,263162,267813,4650.86
33638,39,263162,267813,4650.85
33642,56,263162,267813,4650.84
33646,62,263162,267813,4650.83
33650,70,263162,267813,4650.82
33654,80,263162,267813,4650.81
33658,81,263162,267813,4650.8
33662,85,263162,267813,4650.79
33665,88,263162,267813,4650.78
33669,78,263162,267813,4650.67
33717,78,263935,267813,3878.1
33712,70,263935,267813,3878.1
33990,70,266257,267813,1556.1
33719,81,263935,267813,3878.1
34004,20,266258,267813,1554.9
34013,36,266258,267813,1554.89
34022,67,266258,267813,1554.88
34059,81,266258,267813,1554.77
34192,1,267806,268578,771.865
34203,20,267806,268578,771.855
34214,21,267806,268578,771.845
34223,25,267806,268578,771.835
34231,80,267806,268578,771.825
34238,85,267806,268578,771.815
34245,96,267806,268578,771.805
34262,24,267806,268578,771.695
34194,39,267806,268578,771.865
34205,40,267806,268578,771.855
34216,70,267806,268578,771.845
34225,78,267806,268578,771.835
34259,29,267806,268578,771.725
34175,32,267805,268578,773.065
34196,13,267806,268578,771.865
34207,34,267806,268578,771.855
34218,37,267806,268578,771.845
34227,41,267806,268578,771.835
34234,46,267806,268578,771.825
34241,59,267806,268578,771.815
34247,66,267806,268578,771.805
34250,73,267806,268578,771.795
34252,76,267806,268578,771.785
34253,79,267806,268578,771.775
34254,82,267806,268578,771.765
34255,99,267806,268578,771.755
34266,43,267806,268578,771.645
34169,6,267805,268578,773.065
34167,2,267805,268578,773.065
34168,4,267805,268578,773.065
34172,16,267805,268578,773.065
34170,7,267805,268578,773.065
34190,0,267806,268578,771.865
34201,8,267806,268578,771.855
34212,18,267806,268578,771.845
34222,47,267806,268578,771.835
34230,52,267806,268578,771.825
34237,57,267806,268578,771.815
34244,61,267806,268578,771.805
34249,72,267806,268578,771.795
34251,86,267806,268578,771.785
34265,3,267806,268578,771.675
34193,19,267806,268578,771.865
34204,64,267806,268578,771.855
34215,75,267806,268578,771.845
34224,90,267806,268578,771.835
34232,95,267806,268578,771.825
34239,98,267806,268578,771.815
34260,26,267806,268578,771.705
34195,5,267806,268578,771.865
34206,12,267806,268578,771.855
34217,14,267806,268578,771.845
34226,49,267806,268578,771.835
34233,55,267806,268578,771.825
34240,60,267806,268578,771.815
34246,71,267806,268578,771.805
34263,30,267806,268578,771.695
34173,27,267805,268578,773.065
34191,28,267806,268578,771.865
34202,35,267806,268578,771.855
34213,48,267806,268578,771.845
34257,22,267806,268578,771.735
34176,38,267805,268578,773.065
34178,44,267805,268578,773.065
34180,50,267805,268578,773.065
34181,53,267805,268578,773.065
34177,42,267805,268578,773.065
34174,31,267805,268578,773.065
34179,45,267805,268578,773.065
33707,60,263935,268578,4643.06
33798,60,264709,268578,3869.06
33986,60,266257,268578,2321.06
34096,6,267032,268578,1545.86
34107,42,267032,268578,1545.85
34158,60,267032,268578,1545.74
33799,63,264709,268578,3869.06
33889,63,265483,268578,3095.06
34182,63,267805,268578,773.065
33713,71,263935,268578,4643.06
33802,71,264709,268578,3869.06
33894,71,265483,268578,3095.06
33991,71,266257,268578,2321.06
33710,64,263935,268578,4643.06
33800,64,264709,268578,3869.06
34097,98,267032,268578,1545.86
34154,64,267032,268578,1545.75
34171,10,267805,269327,1522.33
34268,4,268579,269327,748.328
34267,2,268579,269327,748.328
34269,5,268579,269327,748.328
34270,6,268579,269327,748.328
34271,12,268579,269327,748.328
34272,14,268579,269327,748.328
34307,7,268580,269327,747.128
34314,18,268580,269327,747.118
34320,26,268580,269327,747.108
34326,47,268580,269327,747.098
34331,57,268580,269327,747.088
34335,64,268580,269327,747.078
34339,72,268580,269327,747.068
34343,75,268580,269327,747.058
34347,83,268580,269327,747.048
34351,90,268580,269327,747.038
34353,95,268580,269327,747.028
34362,19,268580,269327,746.918
34306,0,268580,269327,747.128
34313,8,268580,269327,747.118
34319,61,268580,269327,747.108
34325,67,268580,269327,747.098
34330,86,268580,269327,747.088
34359,9,268580,269327,746.978
34305,24,268580,269327,747.128
34312,36,268580,269327,747.118
34318,51,268580,269327,747.108
34324,93,268580,269327,747.098
34358,1,268580,269327,746.988
34291,56,268579,269327,748.328
34273,16,268579,269327,748.328
34274,22,268579,269327,748.328
34275,27,268579,269327,748.328
34276,28,268579,269327,748.328
34279,35,268579,269327,748.328
34280,38,268579,269327,748.328
34282,44,268579,269327,748.328
34285,48,268579,269327,748.328
34281,42,268579,269327,748.328
34277,30,268579,269327,748.328
34278,31,268579,269327,748.328
34283,45,268579,269327,748.328
34286,49,268579,269327,748.328
34288,53,268579,269327,748.328
34287,50,268579,269327,748.328
34364,0,269353,270113,760.694
34365,1,269353,270113,760.694
34381,20,269354,270113,759.494
34394,24,269354,270113,759.484
34406,25,269354,270113,759.474
34414,29,269354,270113,759.464
34421,40,269354,270113,759.454
34428,80,269354,270113,759.444
34434,96,269354,270113,759.434
34456,21,269354,270113,759.324
33887,51,265483,270113,4630.69
33982,51,266257,270113,3856.69
34076,51,267031,270113,3082.69
34371,51,269353,270113,760.694
34376,2,269354,270113,759.494
34389,5,269354,270113,759.484
34401,27,269354,270113,759.474
34410,28,269354,270113,759.464
34418,35,269354,270113,759.454
34425,44,269354,270113,759.444
34431,48,269354,270113,759.434
34437,50,269354,270113,759.424
34442,84,269354,270113,759.414
34459,4,269354,270113,759.304
34377,42,269354,270113,759.494
34390,60,269354,270113,759.484
34402,71,269354,270113,759.474
34453,6,269354,270113,759.364
34378,14,269354,270113,759.494
34391,30,269354,270113,759.484
34403,55,269354,270113,759.474
34411,77,269354,270113,759.464
34454,12,269354,270113,759.354
34379,10,269354,270113,759.494
34392,11,269354,270113,759.484
34404,16,269354,270113,759.474
34412,23,269354,270113,759.464
34419,34,269354,270113,759.454
34426,45,269354,270113,759.444
34432,54,269354,270113,759.434
34438,56,269354,270113,759.424
34443,74,269354,270113,759.414
34445,88,269354,270113,759.404
34446,92,269354,270113,759.394
34448,94,269354,270113,759.384
34452,97,269354,270113,759.374
34461,17,269354,270113,759.264
34366,13,269353,270113,760.694
34308,11,268580,270113,1533.49
34315,13,268580,270113,1533.48
34321,23,268580,270113,1533.47
34327,32,268580,270113,1533.46
34332,34,268580,270113,1533.45
34336,41,268580,270113,1533.44
34340,43,268580,270113,1533.43
34344,62,268580,270113,1533.42
34348,70,268580,270113,1533.41
34352,73,268580,270113,1533.4
34354,76,268580,270113,1533.39
34356,82,268580,270113,1533.38
34357,88,268580,270113,1533.37
34363,37,268580,270113,1533.26
34369,43,269353,270113,760.694
34284,46,268579,270113,1534.69
34370,46,269353,270113,760.694
34383,33,269354,270113,759.494
34395,41,269354,270113,759.484
34407,59,269354,270113,759.474
34415,66,269354,270113,759.464
34422,79,269354,270113,759.454
34429,82,269354,270113,759.444
34435,89,269354,270113,759.434
34440,99,269354,270113,759.424
34458,58,269354,270113,759.314
34367,22,269353,270113,760.694
34368,38,269353,270113,760.694
34384,37,269354,270113,759.494
34396,39,269354,270113,759.484
34408,73,269354,270113,759.474
34416,78,269354,270113,759.464
34423,81,269354,270113,759.454
34455,62,269354,270113,759.344
34293,63,268579,270113,1534.69
34385,7,269354,270113,759.494
34397,31,269354,270113,759.484
34449,63,269354,270113,759.374
34382,75,269354,270113,759.494
34447,49,269354,270113,759.384
34290,55,268579,270113,1534.69
34386,8,269354,270113,759.494
34398,9,269354,270113,759.484
34409,15,269354,270113,759.474
34417,36,269354,270113,759.464
34424,61,269354,270113,759.454
34430,69,269354,270113,759.444
34436,83,269354,270113,759.434
34441,86,269354,270113,759.424
34444,93,269354,270113,759.414
34460,67,269354,270113,759.304
34309,3,268580,270113,1533.49
34355,52,268580,270113,1533.38
33984,57,266257,270113,3856.69
34094,26,267032,270113,3081.49
34105,90,267032,270113,3081.48
34157,57,267032,270113,3081.37
34493,4,270128,270889,760.81
34503,6,270128,270889,760.8
34512,12,270128,270889,760.79
34520,14,270128,270889,760.78
34527,27,270128,270889,760.77
34533,30,270128,270889,760.76
34538,42,270128,270889,760.75
34542,49,270128,270889,760.74
34545,53,270128,270889,760.73
34548,60,270128,270889,760.72
34550,84,270128,270889,760.71
34560,5,270128,270889,760.6
34462,0,270127,270889,762.01
34463,1,270127,270889,762.01
34465,8,270127,270889,762.01
34464,3,270127,270889,762.01
34466,9,270127,270889,762.01
34467,15,270127,270889,762.01
34471,24,270127,270889,762.01
34474,36,270127,270889,762.01
34496,20,270128,270889,760.81
34506,21,270128,270889,760.8
34515,25,270128,270889,760.79
34523,29,270128,270889,760.78
34530,80,270128,270889,760.77
34535,85,270128,270889,760.76
34540,96,270128,270889,760.75
34557,40,270128,270889,760.64
34494,13,270128,270889,760.81
34504,37,270128,270889,760.8
34513,70,270128,270889,760.79
34521,73,270128,270889,760.78
34528,76,270128,270889,760.77
34555,32,270128,270889,760.66
34475,41,270127,270889,762.01
34495,10,270128,270889,760.81
34505,34,270128,270889,760.8
34514,58,270128,270889,760.79
34522,59,270128,270889,760.78
34529,65,270128,270889,760.77
34534,66,270128,270889,760.76
34539,89,270128,270889,760.75
34543,97,270128,270889,760.74
34546,99,270128,270889,760.73
34558,33,270128,270889,760.62
34473,35,270127,270889,762.01
34478,48,270127,270889,762.01
34497,2,270128,270889,760.81
34507,28,270128,270889,760.8
34516,38,270128,270889,760.79
34524,44,270128,270889,760.78
34554,50,270128,270889,760.67
34469,19,270127,270889,762.01
34380,3,269354,270889,1534.81
34393,19,269354,270889,1534.8
34405,26,269354,270889,1534.79
34413,47,269354,270889,1534.78
34420,52,269354,270889,1534.77
34427,57,269354,270889,1534.76
34433,64,269354,270889,1534.75
34439,90,269354,270889,1534.74
34457,18,269354,270889,1534.63
34468,18,270127,270889,762.01
34472,26,270127,270889,762.01
34477,47,270127,270889,762.01
34480,52,270127,270889,762.01
34561,1,270901,271662,761.13
34598,0,270902,271662,759.93
34607,3,270902,271662,759.92
34616,9,270902,271662,759.91
34624,52,270902,271662,759.9
34629,61,270902,271662,759.89
34634,67,270902,271662,759.88
34638,69,270902,271662,759.87
34642,86,270902,271662,759.86
34646,93,270902,271662,759.85
34657,8,270902,271662,759.74
34597,19,270902,271662,759.93
34606,31,270902,271662,759.92
34615,54,270902,271662,759.91
34623,63,270902,271662,759.9
34628,74,270902,271662,759.89
