Time,X,Y,Z,Event
945627,495.617,92.4525,30,WAYPOINT
945644,339.36,22.9182,30,WAYPOINT
945679,42.9235,217.867,30,WAYPOINT
945698,134.586,49.7241,30,WAYPOINT
945710,28.3568,0.872753,30,WAYPOINT
945756,484.269,78.9593,30,WAYPOINT
945791,-100,250,0,BASE
945863,250,250,30,ENTER
945882,322.989,76.378,30,WAYPOINT
945910,93.4998,241.763,30,WAYPOINT
945952,492.892,377.105,30,WAYPOINT
945992,101.237,419.212,30,WAYPOINT
946021,365.597,301.39,30,WAYPOINT
946028,336.444,370.771,30,WAYPOINT
946043,255.507,245.995,30,WAYPOINT
946059,297.895,91.0694,30,WAYPOINT
946081,154.166,261.515,30,WAYPOINT
946099,12.283,157.743,30,WAYPOINT
946112,124.549,97.8121,30,WAYPOINT
946144,23.8048,402.891,30,WAYPOINT
946183,119.294,27.8431,30,WAYPOINT
946202,50.6652,215.36,30,WAYPOINT
946242,432.12,116.065,30,WAYPOINT
946253,391.028,214.809,30,WAYPOINT
946278,156.093,315.903,30,WAYPOINT
946300,8.74816,158.218,30,WAYPOINT
946341,422.517,108.638,30,WAYPOINT
946382,178.62,438.445,30,WAYPOINT
946412,419.632,264.78,30,WAYPOINT
946426,284.59,285.731,30,WAYPOINT
946447,235.63,80.891,30,WAYPOINT
946475,153.805,349.298,30,WAYPOINT
946504,440.132,366.382,30,WAYPOINT
946522,323.515,218.054,30,WAYPOINT
946540,262.538,55.0527,30,WAYPOINT
946575,-100,250,0,BASE
946637,250,250,30,ENTER
946653,412.052,247.629,30,WAYPOINT
946681,161.044,364.592,30,WAYPOINT
946686,177.694,414.899,30,WAYPOINT
946713,164.038,150.112,30,WAYPOINT
946726,165.808,19.5951,30,WAYPOINT
946757,205.891,328.704,30,WAYPOINT
946760,228.087,301.525,30,WAYPOINT
946778,270.959,467.551,30,WAYPOINT
946794,113.3,419.794,30,WAYPOINT
946832,493.036,398.835,30,WAYPOINT
946881,202.301,3.61911,30,WAYPOINT
946914,160.394,330.691,30,WAYPOINT
946945,55.4581,39.2591,30,WAYPOINT
946966,239.245,141.886,30,WAYPOINT
946970,209.211,112.877,30,WAYPOINT
946985,313.414,15.279,30,WAYPOINT
947026,258.048,426.648,30,WAYPOINT
947067,160.49,29.1343,30,WAYPOINT
947086,279.439,176.211,30,WAYPOINT
947111,260.279,430.442,30,WAYPOINT
947120,176.338,412.894,30,WAYPOINT
947156,310.767,79.076,30,WAYPOINT
947192,31.6702,300.43,30,WAYPOINT
947229,388.263,407.912,30,WAYPOINT
947238,366.078,316.655,30,WAYPOINT
947251,449.722,222.19,30,WAYPOINT
947291,82.4823,55.1662,30,WAYPOINT
947326,-100,250,0,BASE
947411,250,250,30,ENTER
947431,427.789,351.249,30,WAYPOINT
947440,418.821,434.117,30,WAYPOINT
947454,286.452,373.772,30,WAYPOINT
947463,240.457,451.801,30,WAYPOINT
947507,460.208,76.5401,30,WAYPOINT
947545,463.863,456.859,30,WAYPOINT
947576,293.418,192.541,30,WAYPOINT
947593,145.156,258.985,30,WAYPOINT
947614,223.275,64.5954,30,WAYPOINT
947632,98.491,202.094,30,WAYPOINT
947659,224.602,440.46,30,WAYPOINT
947697,186.36,64.2872,30,WAYPOINT
947727,279.89,347.58,30,WAYPOINT
947735,260.451,422.762,30,WAYPOINT
947771,479.349,127.416,30,WAYPOINT
947800,198.004,98.524,30,WAYPOINT
947820,314.918,268.917,30,WAYPOINT
947833,324.036,139.532,30,WAYPOINT
947837,293.341,161.019,30,WAYPOINT
947849,202.238,232.845,30,WAYPOINT
947865,361.391,287.811,30,WAYPOINT
947887,419.814,491.788,30,WAYPOINT
947936,84.5203,132.72,30,WAYPOINT
947969,387.359,269.057,30,WAYPOINT
948008,25.9064,411.989,30,WAYPOINT
948052,471.827,436.138,30,WAYPOINT
948067,407.03,307.487,30,WAYPOINT
948070,379.646,309.8,30,WAYPOINT
948095,293.389,73.2842,30,WAYPOINT
948130,-100,250,0,BASE
948185,250,250,30,ENTER
948198,133.637,193.653,30,WAYPOINT
948204,170.925,236.252,30,WAYPOINT
948223,358.362,194.393,30,WAYPOINT
948235,238.217,178.469,30,WAYPOINT
948250,199.699,30.6082,30,WAYPOINT
948282,226.222,351.095,30,WAYPOINT
948306,13.3338,442.594,30,WAYPOINT
948334,95.4641,174.377,30,WAYPOINT
948356,306.021,263.976,30,WAYPOINT
948372,147.967,286.312,30,WAYPOINT
948410,487.804,135.541,30,WAYPOINT
948417,467.859,61.2004,30,WAYPOINT
948422,447.893,20.8396,30,WAYPOINT
948459,96.192,130.258,30,WAYPOINT
948474,54.9055,277.868,30,WAYPOINT
948508,384.21,179.741,30,WAYPOINT
948515,365.978,116.027,30,WAYPOINT
948565,32.7955,483.85,30,WAYPOINT
948609,453.69,345.172,30,WAYPOINT
948626,487.057,178.159,30,WAYPOINT
948641,388.75,64.6126,30,WAYPOINT
948677,450.428,417.506,30,WAYPOINT
948689,420.081,298.473,30,WAYPOINT
948709,372.381,108.875,30,WAYPOINT
948728,349.144,300.476,30,WAYPOINT
948761,23.165,319.404,30,WAYPOINT
948775,62.1174,459.752,30,WAYPOINT
948824,454.443,161.321,30,WAYPOINT
948849,247.674,289.807,30,WAYPOINT
948864,302.312,435.969,30,WAYPOINT
948899,-100,250,0,BASE
948959,250,250,30,ENTER
948988,471.61,59.9484,30,WAYPOINT
949025,250.077,349.14,30,WAYPOINT
949039,109.953,304.364,30,WAYPOINT
949067,21.6596,45.7531,30,WAYPOINT
949071,34.9229,4.60272,30,WAYPOINT
949120,497.964,158.266,30,WAYPOINT
949147,243.477,67.0333,30,WAYPOINT
949184,112.426,417.99,30,WAYPOINT
949225,188.782,22.3492,30,WAYPOINT
949270,423.941,407.535,30,WAYPOINT
949321,42.8902,64.9782,30,WAYPOINT
949359,267.043,371.096,30,WAYPOINT
949366,299.814,310.874,30,WAYPOINT
949397,138.578,48.0306,30,WAYPOINT
949437,99.9025,449.828,30,WAYPOINT
949482,388.333,103.382,30,WAYPOINT
949524,60.8223,365.947,30,WAYPOINT
949531,46.8124,439.58,30,WAYPOINT
949566,134.3,107.456,30,WAYPOINT
949578,241.82,60.4216,30,WAYPOINT
949625,30.3572,485.102,30,WAYPOINT
949660,-100,250,0,BASE
949733,250,250,30,ENTER
949759,483.699,136.26,30,WAYPOINT
949789,249.897,329.868,30,WAYPOINT
949808,102.843,213.5,30,WAYPOINT
949817,100.105,126.64,30,WAYPOINT
949853,454.22,182.417,30,WAYPOINT
949866,474.457,316.577,30,WAYPOINT
949894,434.398,38.6549,30,WAYPOINT
949941,19.9617,248.326,30,WAYPOINT
949944,32.9679,218.571,30,WAYPOINT
949980,271.228,485.158,30,WAYPOINT
950006,10.6477,473.473,30,WAYPOINT
950030,253.364,466.143,30,WAYPOINT
950049,220.747,275.955,30,WAYPOINT
950066,381.236,325.72,30,WAYPOINT
950097,87.7725,229.239,30,WAYPOINT
950118,291.186,194.127,30,WAYPOINT
950153,35.3018,434.999,30,WAYPOINT
950189,38.5615,77.1461,30,WAYPOINT
950219,340.091,128.723,30,WAYPOINT
950255,182.773,448.45,30,WAYPOINT
950281,295.665,217.654,30,WAYPOINT
950311,168.756,497.81,30,WAYPOINT
950324,48.3616,445.115,30,WAYPOINT
950350,75.6186,194.702,30,WAYPOINT
950356,17.6592,209.609,30,WAYPOINT
950387,299.446,79.7216,30,WAYPOINT
950411,59.0887,105.47,30,WAYPOINT
950446,-100,250,0,BASE
950507,250,250,30,ENTER
950534,6.30326,354.701,30,WAYPOINT
950561,275.425,393.332,30,WAYPOINT
950586,138.042,179.498,30,WAYPOINT
950597,238.361,211.283,30,WAYPOINT
950621,363.858,7.07408,30,WAYPOINT
950649,95.0569,108.421,30,WAYPOINT
950690,432.218,341.231,30,WAYPOINT
950738,40.3188,73.9914,30,WAYPOINT
950750,92.351,184.493,30,WAYPOINT
950793,490.358,356.645,30,WAYPOINT
950848,45.7764,38.325,30,WAYPOINT
950861,75.545,167.936,30,WAYPOINT
950863,69.9714,150.195,30,WAYPOINT
950877,81.779,9.3157,30,WAYPOINT
950928,363.291,425.548,30,WAYPOINT
950971,241.5,11.0124,30,WAYPOINT
951012,463.59,361.615,30,WAYPOINT
951044,144.471,355.778,30,WAYPOINT
951069,303.175,160.109,30,WAYPOINT
951085,183.78,63.7959,30,WAYPOINT
951100,325,15.8734,30,WAYPOINT
951150,130.893,476.751,30,WAYPOINT
951195,382.566,99.9462,30,WAYPOINT
951230,-100,250,0,BASE
951281,250,250,30,ENTER
951304,408.493,88.2292,30,WAYPOINT
951353,31.5672,414.214,30,WAYPOINT
951370,191.466,426.509,30,WAYPOINT
951386,30.9902,471.891,30,WAYPOINT
951389,5.52031,486.489,30,WAYPOINT
951392,27.87,470.059,30,WAYPOINT
951438,347.112,136.413,30,WAYPOINT
951475,26.0889,309.073,30,WAYPOINT
951527,470.922,23.8155,30,WAYPOINT
951560,289.419,299.476,30,WAYPOINT
951600,1.80879,20.5292,30,WAYPOINT
951637,287.974,249.365,30,WAYPOINT
951659,103.404,127.655,30,WAYPOINT
951674,192.487,244.959,30,WAYPOINT
951696,311.918,58.7987,30,WAYPOINT
951708,201.88,111.274,30,WAYPOINT
951728,395.082,82.8906,30,WAYPOINT
951778,41.7546,434.844,30,WAYPOINT
951836,460.362,21.7445,30,WAYPOINT
951852,307.411,33.8741,30,WAYPOINT
951897,272.668,483.21,30,WAYPOINT
951949,24.5532,20.2888,30,WAYPOINT
951984,-100,250,0,BASE
952055,250,250,30,ENTER
952082,107.536,22.5744,30,WAYPOINT
952121,337.124,342.294,30,WAYPOINT
952147,94.4537,436.65,30,WAYPOINT
952165,210.736,308.776,30,WAYPOINT
952165,205.033,304.238,30,WAYPOINT
952193,23.2138,93.3865,30,WAYPOINT
952231,396.675,43.9798,30,WAYPOINT
952264,209.148,314.945,30,WAYPOINT
952290,447.325,426.076,30,WAYPOINT
952332,147.48,125.266,30,WAYPOINT
952355,196.685,349.71,30,WAYPOINT
952372,325.082,237.658,30,WAYPOINT
952387,180.26,208.794,30,WAYPOINT
952404,191.94,372.678,30,WAYPOINT
952425,401.829,412.525,30,WAYPOINT
952431,378.52,360.336,30,WAYPOINT
952441,329.97,453.995,30,WAYPOINT
952458,160.104,460.543,30,WAYPOINT
952493,299.337,146.205,30,WAYPOINT
952526,32.266,337.819,30,WAYPOINT
952561,253.154,54.8631,30,WAYPOINT
952577,102.764,51.4403,30,WAYPOINT
952611,440.773,126.632,30,WAYPOINT
952666,24.1884,485.58,30,WAYPOINT
952697,151.421,203.918,30,WAYPOINT
952723,387.607,305.054,30,WAYPOINT
952740,472.163,155.404,30,WAYPOINT
952775,-100,250,0,BASE
952829,250,250,30,ENTER
952846,413.305,187.578,30,WAYPOINT
952861,297.687,272.496,30,WAYPOINT
952868,340.932,212.058,30,WAYPOINT
952882,419.221,322.14,30,WAYPOINT
952919,61.4653,430.362,30,WAYPOINT
952951,20.1719,109.7,30,WAYPOINT
952984,59.9633,437.314,30,WAYPOINT
952992,116.892,384.453,30,WAYPOINT
953018,22.7398,147.231,30,WAYPOINT
953036,182.728,236.846,30,WAYPOINT
953069,466.166,401.773,30,WAYPOINT
953114,113.999,116.121,30,WAYPOINT
953147,364.402,327.656,30,WAYPOINT
953175,131.119,477.478,30,WAYPOINT
953181,186.643,446.875,30,WAYPOINT
953222,149.652,42.0863,30,WAYPOINT
953226,124.076,70.0802,30,WAYPOINT
953228,115.658,98.2075,30,WAYPOINT
953238,61.9376,175.785,30,WAYPOINT
953280,483.643,151.98,30,WAYPOINT
953302,441.83,368.118,30,WAYPOINT
953309,475.518,313.911,30,WAYPOINT
953315,408.182,316.284,30,WAYPOINT
953349,230.91,29.8526,30,WAYPOINT
953370,351.495,201.362,30,WAYPOINT
953401,201.37,473.374,30,WAYPOINT
953438,196.436,101.147,30,WAYPOINT
953462,327.433,304.373,30,WAYPOINT
953489,459.981,69.4202,30,WAYPOINT
953524,-100,250,0,BASE
953603,250,250,30,ENTER
953636,493.829,29.5709,30,WAYPOINT
953672,278.262,317.554,30,WAYPOINT
953693,468.075,222.114,30,WAYPOINT
953708,345.75,314.673,30,WAYPOINT
953729,262.37,130.22,30,WAYPOINT
953738,353.807,103.127,30,WAYPOINT
953769,245.763,390.752,30,WAYPOINT
953797,47.301,195.95,30,WAYPOINT
953819,96.195,412.494,30,WAYPOINT
953862,421.715,136.715,30,WAYPOINT
953883,220.253,216.387,30,WAYPOINT
953900,290.843,370.682,30,WAYPOINT
953924,333.626,135.982,30,WAYPOINT
953959,0.278696,19.8532,30,WAYPOINT
954006,121.002,465.925,30,WAYPOINT
954014,177.974,397.832,30,WAYPOINT
954019,208.584,371.631,30,WAYPOINT
954041,1.49359,451.516,30,WAYPOINT
954078,372.306,479.505,30,WAYPOINT
954118,473.604,89.2782,30,WAYPOINT
954152,202.058,289.282,30,WAYPOINT
954184,426.896,54.7274,30,WAYPOINT
954217,405.774,380.679,30,WAYPOINT
954249,249.272,100.827,30,WAYPOINT
954276,96.8599,317.285,30,WAYPOINT
954311,-100,250,0,BASE
954377,250,250,30,ENTER
954387,349.529,275.258,30,WAYPOINT
954400,456.773,198.442,30,WAYPOINT
954445,50.4155,391.088,30,WAYPOINT
954455,124.524,330.898,30,WAYPOINT
954497,448.767,60.8385,30,WAYPOINT
954516,348.724,218.546,30,WAYPOINT
954539,150.275,330.906,30,WAYPOINT
954563,358.731,196.912,30,WAYPOINT
954586,408.303,414.913,30,WAYPOINT
954599,299.612,345.973,30,WAYPOINT
954609,328.077,247.388,30,WAYPOINT
954616,299.339,314.849,30,WAYPOINT
954629,403.483,237.788,30,WAYPOINT
954632,376.949,251.499,30,WAYPOINT
954658,116.476,267.734,30,WAYPOINT
954681,19.5413,471.729,30,WAYPOINT
954712,84.4042,166.134,30,WAYPOINT
954731,269.526,149.06,30,WAYPOINT
954741,189.8,217.365,30,WAYPOINT
954763,384.278,313.391,30,WAYPOINT
954784,243.938,152.285,30,WAYPOINT
954798,369.137,104.099,30,WAYPOINT
954833,446.784,451.695,30,WAYPOINT
954871,103.371,303.697,30,WAYPOINT
954907,441.88,186.63,30,WAYPOINT
954942,109.16,61.351,30,WAYPOINT
954964,322.991,102.78,30,WAYPOINT
954994,257.467,392.828,30,WAYPOINT
955001,304.148,335.651,30,WAYPOINT
955027,281.792,74.0912,30,WAYPOINT
955045,106.239,73.2329,30,WAYPOINT
955080,-100,250,0,BASE
955151,250,250,30,ENTER
955174,263.475,18.4678,30,WAYPOINT
955213,206.59,401.578,30,WAYPOINT
955243,192.546,100.881,30,WAYPOINT
955263,309.915,260.992,30,WAYPOINT
955289,94.0785,414.424,30,WAYPOINT
955301,112.45,301.126,30,WAYPOINT
955311,81.9355,208.374,30,WAYPOINT
955330,247.868,116.844,30,WAYPOINT
955352,362.442,313.005,30,WAYPOINT
955388,138.962,34.144,30,WAYPOINT
955413,60.4501,275.858,30,WAYPOINT
955451,391.099,103.268,30,WAYPOINT
955466,491.547,218.64,30,WAYPOINT
955478,385.322,263.87,30,WAYPOINT
955502,143.291,282.586,30,WAYPOINT
955522,292.88,144.135,30,WAYPOINT
955543,99.8547,81.1574,30,WAYPOINT
955560,184.093,232.705,30,WAYPOINT
955574,288.794,137.412,30,WAYPOINT
955599,442.511,331.534,30,WAYPOINT
955630,420.176,18.1815,30,WAYPOINT
955683,140.236,465.612,30,WAYPOINT
955711,123.223,189.688,30,WAYPOINT
955732,171.756,400.991,30,WAYPOINT
955739,224.296,443.945,30,WAYPOINT
955747,281.523,385.662,30,WAYPOINT
955773,186.253,151.817,30,WAYPOINT
955798,100.991,388.817,30,WAYPOINT
955822,338.105,328.063,30,WAYPOINT
955833,345.023,217.331,30,WAYPOINT
955841,269.886,209.361,30,WAYPOINT
955876,-100,250,0,BASE
955925,250,250,30,ENTER
955939,284.88,380.915,30,WAYPOINT
955971,310.607,59.017,30,WAYPOINT
956005,5.44,217.907,30,WAYPOINT
956043,313.792,3.31209,30,WAYPOINT
956051,395.965,28.5573,30,WAYPOINT
956094,253.942,431.17,30,WAYPOINT
956102,182.619,406.67,30,WAYPOINT
956107,167.459,360.287,30,WAYPOINT
956135,199.016,79.0458,30,WAYPOINT
956156,132.668,281.448,30,WAYPOINT
956171,174.032,419.164,30,WAYPOINT
956216,430.034,42.6678,30,WAYPOINT
956265,33.7711,333.293,30,WAYPOINT
956314,496.341,187.526,30,WAYPOINT
956334,348.469,328.655,30,WAYPOINT
956339,397.213,341.464,30,WAYPOINT
956369,139.538,181.867,30,WAYPOINT
956398,423.186,157.815,30,WAYPOINT
956440,15.905,42.8339,30,WAYPOINT
956463,150.857,221.358,30,WAYPOINT
956505,498.814,456.764,30,WAYPOINT
956553,25.5483,374.461,30,WAYPOINT
956599,407.233,117.821,30,WAYPOINT
956613,406.263,259.931,30,WAYPOINT
956648,-100,250,0,BASE
956699,250,250,30,ENTER
956721,73.4302,120.553,30,WAYPOINT
956744,302.225,140.33,30,WAYPOINT
956767,371.921,358.479,30,WAYPOINT
956793,110.969,413.466,30,WAYPOINT
956816,335.124,373.011,30,WAYPOINT
956838,176.936,226.917,30,WAYPOINT
956854,293.823,346.189,30,WAYPOINT
956883,74.1423,169.22,30,WAYPOINT
956901,252.909,190.29,30,WAYPOINT
956939,0.144126,476.81,30,WAYPOINT
956961,195.895,375.977,30,WAYPOINT
956975,340.946,363.528,30,WAYPOINT
956983,265.683,359.679,30,WAYPOINT
957009,52.8638,211.3,30,WAYPOINT
957033,284.801,135.116,30,WAYPOINT
957038,327.676,162.281,30,WAYPOINT
957065,327.612,423.575,30,WAYPOINT
957093,44.8363,442.049,30,WAYPOINT
957139,483.471,301.511,30,WAYPOINT
957168,196.311,335.169,30,WAYPOINT
957185,52.5736,250.202,30,WAYPOINT
957227,475.072,298.515,30,WAYPOINT
957260,178.704,156.488,30,WAYPOINT
957275,332.291,166.966,30,WAYPOINT
957282,316.759,234.785,30,WAYPOINT
957307,72.5789,286.775,30,WAYPOINT
957330,245.168,139.713,30,WAYPOINT
957353,274.664,366.877,30,WAYPOINT
957376,47.608,363.308,30,WAYPOINT
957411,-100,250,0,BASE
957473,250,250,30,ENTER
957501,74.6801,28.0316,30,WAYPOINT
957546,488.143,205.641,30,WAYPOINT
957564,365.523,330.794,30,WAYPOINT
957598,58.7166,172.938,30,WAYPOINT
957641,377.51,450.992,30,WAYPOINT
957673,65.456,370.397,30,WAYPOINT
957714,462.14,268.171,30,WAYPOINT
957752,138.182,470.285,30,WAYPOINT
957795,244.61,54.5167,30,WAYPOINT
957816,431.535,141.645,30,WAYPOINT
957837,215.622,173.338,30,WAYPOINT
957851,251.679,302.764,30,WAYPOINT
957858,306.818,341.205,30,WAYPOINT
957896,7.48467,99.9034,30,WAYPOINT
957919,235.036,139.602,30,WAYPOINT
957947,357.191,393.529,30,WAYPOINT
957986,449.648,17.5203,30,WAYPOINT
958006,346.907,189.511,30,WAYPOINT
958036,316.21,492.606,30,WAYPOINT
958068,10.1318,402.461,30,WAYPOINT
958093,160.984,202.452,30,WAYPOINT
958121,8.83183,427.672,30,WAYPOINT
958142,217.767,435.439,30,WAYPOINT
958161,58.0212,326.319,30,WAYPOINT
958196,-100,250,0,BASE
958247,250,250,30,ENTER
958271,47.1015,376.532,30,WAYPOINT
958315,437.878,163.765,30,WAYPOINT
958320,420.214,203.629,30,WAYPOINT
958339,245.849,132.513,30,WAYPOINT
958360,407.096,271.405,30,WAYPOINT
958378,225.286,251.141,30,WAYPOINT
958408,496.418,379.535,30,WAYPOINT
958417,406.253,376.988,30,WAYPOINT
958427,451.886,286.972,30,WAYPOINT
958435,466.7,364.447,30,WAYPOINT
958470,118.043,379.169,30,WAYPOINT
958495,361.185,335.587,30,WAYPOINT
958541,36.3088,5.92081,30,WAYPOINT
958585,7.37743,446.271,30,WAYPOINT
958624,202.646,113.25,30,WAYPOINT
958633,269.079,178.248,30,WAYPOINT
958665,394.753,469.248,30,WAYPOINT
958704,51.815,273.62,30,WAYPOINT
958739,309.35,46.0211,30,WAYPOINT
958781,231.319,465.862,30,WAYPOINT
958807,34.7481,294.75,30,WAYPOINT
958834,5.63525,34.2834,30,WAYPOINT
958883,254.672,460.199,30,WAYPOINT
958895,148.394,398.33,30,WAYPOINT
958935,462.456,161.769,30,WAYPOINT
958970,-100,250,0,BASE
959021,250,250,30,ENTER
959037,276.791,403.712,30,WAYPOINT
959068,8.24051,235.783,30,WAYPOINT
959113,405.991,35.1283,30,WAYPOINT
959162,151.328,450.107,30,WAYPOINT
959184,175.207,230.871,30,WAYPOINT
959201,0.33445,193.925,30,WAYPOINT
959216,87.6401,73.4649,30,WAYPOINT
959232,237.246,35.1168,30,WAYPOINT
959243,348.059,15.3125,30,WAYPOINT
959256,449.661,102.031,30,WAYPOINT
959303,166.541,474.148,30,WAYPOINT
959313,82.0336,418.928,30,WAYPOINT
959349,436.792,477.88,30,WAYPOINT
959406,2.62543,107.508,30,WAYPOINT
959441,78.05,447.271,30,WAYPOINT
959457,134.665,294.236,30,WAYPOINT
959492,446.636,144.2,30,WAYPOINT
959527,104.522,193.308,30,WAYPOINT
959543,227.897,308.053,30,WAYPOINT
959558,85.3218,286.98,30,WAYPOINT
959568,11.0365,359.947,30,WAYPOINT
959594,145.646,140.324,30,WAYPOINT
959607,56.7894,40.7528,30,WAYPOINT
959610,84.8472,35.9648,30,WAYPOINT
959653,29.5569,458.147,30,WAYPOINT
959692,125.51,81.0149,30,WAYPOINT
959727,-100,250,0,BASE
959795,250,250,30,ENTER
959811,149.814,368.995,30,WAYPOINT
959853,445.027,60.1002,30,WAYPOINT
959866,463.133,182.16,30,WAYPOINT
959877,428.93,285.945,30,WAYPOINT
959884,490.013,252.791,30,WAYPOINT
959914,226.495,102.585,30,WAYPOINT
959928,194.306,245.146,30,WAYPOINT
959947,289.169,85.5099,30,WAYPOINT
959967,483.827,114.503,30,WAYPOINT
959982,333.478,103.023,30,WAYPOINT
960002,218.294,267.235,30,WAYPOINT
960030,346.713,20.7521,30,WAYPOINT
960051,320.178,237.401,30,WAYPOINT
960076,144.551,59.7998,30,WAYPOINT
960112,235.077,406.328,30,WAYPOINT
960128,76.9163,399.544,30,WAYPOINT
960150,298.393,422.358,30,WAYPOINT
960165,423.175,499.565,30,WAYPOINT
960206,93.7974,250.987,30,WAYPOINT
960248,492.669,142.051,30,WAYPOINT
960294,76.6224,336.9,30,WAYPOINT
960303,115.968,255.411,30,WAYPOINT
960317,143.753,109.38,30,WAYPOINT
960337,224.531,285.498,30,WAYPOINT
960358,133.906,89.6457,30,WAYPOINT
960391,144.629,418.829,30,WAYPOINT
960435,361.733,36.5645,30,WAYPOINT
960467,235.314,332.136,30,WAYPOINT
960486,394.873,416.495,30,WAYPOINT
960521,-100,250,0,BASE
960569,250,250,30,ENTER
960596,50.3445,438.859,30,WAYPOINT
960625,318.3,339.072,30,WAYPOINT
960656,438.974,59.2763,30,WAYPOINT
960689,441.183,396.114,30,WAYPOINT
960744,61.6319,2.70442,30,WAYPOINT
960790,375.469,337.751,30,WAYPOINT
960832,103.42,17.581,30,WAYPOINT
960839,167.725,56.7309,30,WAYPOINT
960875,325.191,373.343,30,WAYPOINT
960895,383.418,181.593,30,WAYPOINT
960907,319.193,75.7558,30,WAYPOINT
960931,302.845,310.114,30,WAYPOINT
960956,64.2173,232.282,30,WAYPOINT
960978,215.042,67.7855,30,WAYPOINT
960999,147.152,262.081,30,WAYPOINT
961024,197.847,14.5876,30,WAYPOINT
961036,316.37,36.2313,30,WAYPOINT
961067,299.545,348.574,30,WAYPOINT
961093,205.918,106.282,30,WAYPOINT
961128,291.402,444.138,30,WAYPOINT
961148,456.45,329.216,30,WAYPOINT
961174,267.014,155.51,30,WAYPOINT
961206,90.4712,425.505,30,WAYPOINT
961243,447.248,333.861,30,WAYPOINT
961278,-100,250,0,BASE
961343,250,250,30,ENTER
961356,269.317,377.748,30,WAYPOINT
961388,453.24,109.868,30,WAYPOINT
961423,105.914,144.742,30,WAYPOINT
961444,117.096,351.919,30,WAYPOINT
961454,178.973,270.873,30,WAYPOINT
961466,201.392,388.835,30,WAYPOINT
961502,224.66,35.8388,30,WAYPOINT
961513,120.364,84.0661,30,WAYPOINT
961541,302.037,298.705,30,WAYPOINT
961563,487.909,407.883,30,WAYPOINT
961591,366.694,154.27,30,WAYPOINT
961624,150.206,402.9,30,WAYPOINT
961645,95.8482,196.537,30,WAYPOINT
961681,451.419,210.94,30,WAYPOINT
961712,204.896,402.345,30,WAYPOINT
961734,95.6375,206.852,30,WAYPOINT
961773,427.527,405.846,30,WAYPOINT
961790,338.139,264.436,30,WAYPOINT
961805,355.692,116.031,30,WAYPOINT
961820,480.253,201.284,30,WAYPOINT
961868,34.4085,369.262,30,WAYPOINT
961891,259.451,323.462,30,WAYPOINT
961900,172.918,353.434,30,WAYPOINT
961915,50.0465,445.053,30,WAYPOINT
961953,368.452,235.643,30,WAYPOINT
961976,227.43,56.6541,30,WAYPOINT
961996,388.762,182.141,30,WAYPOINT
962003,436.785,142.344,30,WAYPOINT
962038,-100,250,0,BASE
962117,250,250,30,ENTER
962137,69.0683,166.621,30,WAYPOINT
962176,419.334,342.214,30,WAYPOINT
962200,216.45,467.341,30,WAYPOINT
962230,238.186,170.845,30,WAYPOINT
962259,423.922,394.168,30,WAYPOINT
962289,470.519,91.6525,30,WAYPOINT
962321,174.077,209.93,30,WAYPOINT
962350,462.377,216.832,30,WAYPOINT
962395,47.9755,41.438,30,WAYPOINT
962443,497.44,220.671,30,WAYPOINT
962481,146.567,345.848,30,WAYPOINT
962496,272.099,267.553,30,WAYPOINT
962518,403.192,90.3865,30,WAYPOINT
962531,268.718,68.8834,30,WAYPOINT
962577,21.7539,460.431,30,WAYPOINT
962584,13.4754,400.017,30,WAYPOINT
962596,46.4146,278.54,30,WAYPOINT
962623,311.211,294.937,30,WAYPOINT
962632,223.769,332.381,30,WAYPOINT
962652,386.117,216.394,30,WAYPOINT
962682,146.723,34.6961,30,WAYPOINT
962698,21.9807,123.585,30,WAYPOINT
962729,201.954,376.461,30,WAYPOINT
962741,94.0619,434.962,30,WAYPOINT
962772,80.3535,128.121,30,WAYPOINT
962807,-100,250,0,BASE
962891,250,250,30,ENTER
962911,182.558,63.9785,30,WAYPOINT
962932,99.8688,256.911,30,WAYPOINT
962948,242.348,328.09,30,WAYPOINT
962964,90.1478,258.66,30,WAYPOINT
963008,480.721,459.806,30,WAYPOINT
963015,486.659,396.213,30,WAYPOINT
963049,434.565,56.7076,30,WAYPOINT
963093,163.534,402.124,30,WAYPOINT
963109,100.307,259.46,30,WAYPOINT
963133,316.511,142.323,30,WAYPOINT
963160,54.679,98.3018,30,WAYPOINT
963209,362.21,487.556,30,WAYPOINT
963234,423.839,252.916,30,WAYPOINT
963244,323.833,255.837,30,WAYPOINT
963275,6.11881,267.283,30,WAYPOINT
963311,311.425,78.6558,30,WAYPOINT
963314,327.678,52.0772,30,WAYPOINT
963352,84.6177,340.328,30,WAYPOINT
963389,388.673,135.686,30,WAYPOINT
963400,273.706,132.465,30,WAYPOINT
